Customer Code,DaysPresent,Revenue
CNI0417,279,5513.64
CNI0418,269,2592126.02
CNI0419,261,426788.86
CNI0420,0,0
CNI0422,0,0
CNI0424,210,1344733.05
CNI0425,208,235972.04
CNI0427,176,1966023.18
CNI0428,126,186246.82
CNJ0002,0,0
CNK0002,4291,115450.25
CNK0012,0,0
CNK0014,3171,15218624.8
CNK0015,2667,6130107.04
CNK0019,2089,5232072.58
CNK0023,580,880069.62
CNK0024,164,5342526.09
CNM0002,2095,15034387.92
CNM0004,0,0
CNM0005,734,294148.31
CNM0006,569,2037697.99
CNO0001,0,0
CNO0013,0,0
CNO0019,4291,676995.86
CNO0037,4291,2983715.54
CNO0057,2502,4678135.12
CNO0059,2428,1090336.66
CNO0062,2248,1500
CNO0074,1191,29097.48
CNO0075,1140,5217368.05
CNO0077,721,1403071.26
CNO0083,0,0
CNO0085,709,0
CNO0087,695,14903.26
CNO0088,607,14329219.22
CNO0089,575,72322.07
CNO0090,430,1372387.1
CNO0091,391,15717.14
CNO0092,0,0
CNO0094,300,1260798.76
CNO0095,282,1438609.89
CNO0096,0,0
CNO0097,248,1682196.1
CNO0099,226,6500325.57
CNP0001,4291,122771.26
CNP0002,1141,17821.82
CNP0003,337,3028348.59
CNR0002,1174,96708.64
CNR0013,716,630797.96
CNR0015,716,1986836.08
CNR0016,716,21650831.16
CNR0018,0,0
CNR0019,370,10029850.32
CNR0020,294,14487607.42
CNR0021,267,749363.74
CNR0022,231,879199.78
CNS0006,0,0
CNS0010,518,5715603.29
CNS0011,400,2029557.49
CNS0012,302,7255598
CNS0013,202,278671.34
CNS0014,192,3572110.12
CNS0015,183,1223506.65
CNT0010,0,0
CNT0024,629,0
CNT0025,289,1035752.59
CNT0026,166,87711.9
CNU0003,857,9585239.55
CNU0014,0,0
CNU0021,716,13981233.23
CNU0025,0,0
CNV0003,1297,8463733.92
CNX0001,386,1275134.84
CNX0002,365,1067180.38
CNX0003,183,415477.6
CNY0002,0,0
CNY0003,567,926095.34
CNY0004,567,2951495.52
CNY0006,567,590522.96
CNY0007,203,69411
COA0008,776,3939392.57
COA0009,0,0
COA0010,357,926594.62
COA0290,716,8358556.86
COB0003,0,0
COB0005,637,5595887.11
COB0006,289,7066.43
COC0001,4291,113284990.4
COC0006,0,0
COD0004,716,5981023.44
COD0005,367,5391187.94
COD0006,268,16401790.13
COH0003,1121,1875.48
COH0004,730,879041.72
COH0005,569,41227.12
COH0006,0,0
COI0005,0,0
COJ0003,0,0
COJ0004,0,0
COK0004,0,0
COL0003,0,0
COL0004,4291,35147569.9
COL0009,1863,683857.3
COL0010,1671,517617.78
COL0014,1273,612238.02
COL0015,0,0
COL0016,751,421919.5
COL0017,716,19710224.84
COM0003,4291,37725434.96
COM0005,4291,222453.34
COM0007,4291,2535428.23
COM0013,807,378180.76
COM0014,4291,19453873.42
COM0016,0,0
COM0048,0,0
COM0057,0,0
COM0063,4291,85771.08
COM0101,4263,23863663.6
COM0106,4094,15090348.11
COM0108,4009,3109525.73
COM0120,3808,11268721.78
COM0121,3803,14181882.85
COM0123,0,0
COM0154,0,0
COM0162,3244,75515947.58
COM0167,0,0
COM0171,2548,315571.33
COM0176,2410,7758036.93
COM0177,0,0
COM0178,2261,15075.74
COM0179,0,0
COM0186,2093,1937.25
COM0187,2071,4743597.7
COM0188,2060,28689329.87
COM0190,0,0
COM0192,1947,149677.62
COM0199,1816,8115868.32
COM0202,0,0
COM0209,1692,10415554.1
COM0210,0,0
COM0215,1541,10354.52
COM0216,0,0
COM0217,0,0
COM0219,1489,1075402.1
COM0221,1406,9422321.13
COM0223,0,0
COM0224,0,0
COM0225,1338,970102.4
COM0226,1332,3270713.19
COM0227,1329,7934003.33
COM0228,1321,36906.72
COM0229,1312,2176714.82
COM0230,1309,10125.5
COM0232,0,0
COM0235,0,0
COM0236,1179,24586539.32
COM0238,1056,1656277.9
COM0242,0,0
COM0243,988,22377.05
COM0245,968,2753646.79
COM0246,962,1626.48
COM0247,0,0
COM0249,938,3744536.67
COM0250,0,0
COM0251,934,0
COM0257,864,8809628.95
COM0258,0,0
COM0259,848,166776.18
COM0261,838,255023.88
COM0263,831,123996.58
COM0264,829,133642.46
COM0265,782,261293.76
COM0266,765,1333453
COM0268,716,4011455.24
COM0270,716,3353675.72
COM0272,710,537.02
COM0274,710,1449.62
COM0276,0,0
COM0277,0,0
COM0284,710,9344.9
COM0286,716,8141437.43
COM0289,716,81823.26
COM0292,710,49616.26
COM0296,0,0
COM0298,0,0
COM0300,631,16329038.45
COM0301,626,7395797.54
COM0302,607,9447643.04
COM0303,598,2849650.93
COM0304,597,88437.02
COM0305,596,1394023.3
COM0306,580,555458.72
COM0307,577,54942.03
COM0308,575,10400.08
COM0309,561,24713.9
COM0310,534,1581289.28
COM0311,0,0
COM0314,424,22346.22
COM0315,409,1140882.56
COM0316,0,0
COM0317,0,0
COM0318,0,0
COM0320,371,1250
COM0321,349,3807260.94
COM0322,349,277686.02
COM0323,339,1959817.5
COM0324,327,4639413.19
COM0325,0,0
COM0326,309,8638669.32
COM0327,308,913864.86
COM0328,300,456483.88
COM0329,282,46490346.57
COM0330,274,3114.68
COM0331,273,7175920.14
COM0332,0,0
COM0333,0,0
COM0334,0,0
COM0335,259,5936.22
COM0336,244,3372633.26
COM0337,0,0
COM0338,211,9476566.2
COM0339,199,6159.2
COM0340,180,1466701.4
COM0341,154,127777.02
COM0342,142,707155.94
COM0343,122,1153585.84
COM0344,112,469018.62
COM0345,110,6541570.73
CON0001,1119,2085497.17
CON0003,0,0
CON0005,994,52720.38
CON0011,520,48751.58
CON0012,0,0
COP0001,4291,215707786.6
COP0013,1976,1205002.87
COP0015,1778,0
COP0017,709,6679529.32
COP0018,392,1807658.18
COP0019,147,92520.4
COR0015,0,0
COR0018,4291,0
COR0019,4291,41515880.24
COR0025,4118,12716546.41
COR0027,0,0
COR0100,3731,0
COR0103,3471,564078.98
COR0109,0,0
COR0110,2646,0
COR0112,2164,708674.72
COR0113,1716,4322669.91
COR0114,0,0
COR0129,903,2406384.78
COR0130,0,0
COR0131,0,0
COR0132,0,0
COR0133,751,600715
COR0135,0,0
COR0136,710,675.24
COR0139,0,0
COR0141,528,2022660.01
COR0142,511,1611197.4
COR0143,386,2035066.02
COR0144,0,0
COR0145,332,1899498.62
COR0146,287,5104224.8
COR0147,0,0
COR0149,155,853622.81
COR0150,132,129000.98
COS0005,4291,6811926.57
COS0010,4291,509749.06
COS0012,0,0
COS0017,4291,5685904.15
COS0019,4291,945688.7
COS0024,2648,19672427.02
COS0025,2431,85727.96
COS0026,1940,8726393.3
COS0027,1652,0
COS0041,0,0
COS0042,537,15300
COS0043,426,33161.4
COS0044,409,447821.59
COS0045,264,5795494.45
COS0046,114,1979587.25
COT0999,0,0
COT1000,0,0
COT9998,0,0
COT9999,0,0
COU0003,262,227228.72
COV0002,707,4634560.94
COV0003,0,0
COV0004,0,0
COW0001,4291,1409601.88
COX0001,1574,34179469.92
COX0002,631,26237007.09
COZ0004,0,0
CPA0005,4291,8286871.68
CPA0011,800,9907962.39
CPA0013,4291,31877189.78
CPA0017,0,0
CPA0020,4291,2832650.79
CPA0053,4291,0
CPA0060,0,0
CPA0067,0,0
CPA0071,4291,67027.96
CPA0073,4291,31406237.55
CPA0079,4291,767882.96
CPA0090,4284,1892213.09
CPA0091,4291,6139163.22
CPA0092,4291,39167.76
CPA0094,4291,892604.49
CPA0102,4291,442612.02
CPA0112,4291,196513.36
CPA0115,4291,3606585.1
CPA0124,4291,35056538.15
CPA0132,4291,571981.36
CPA0160,0,0
CPA0162,4291,21094463.05
CPA0169,4291,1062618.97
CPA0173,4291,2957127.28
CPA0179,4291,29091.64
CPA0184,4291,7217206.19
CPA0201,0,0
CPA0205,4291,2686924.95
CPA0206,0,0
CPA0230,4290,4010165.35
CPA0234,4291,5530569.06
CPA0235,4291,6244868.21
CPA0236,4291,1234564.56
CPA0240,4291,575836.32
CPA0249,4291,1466268.13
CPA0254,0,0
CPA0255,4291,0.2
CPA0258,0,0
CPA0273,4291,7154238.55
CPA0280,4242,3987344.49
CPA0281,4238,49201745.09
CPA0283,4222,9037696.21
CPA0295,4164,31540722.88
CPA0299,4144,17777131.76
CPA0300,4132,7164704.87
CPA0311,0,0
CPA0321,0,0
CPA0323,3951,757518.94
CPA0326,3922,31605690.73
CPA0333,3802,53595.68
CPA0342,3494,1553450.22
CPA0343,3478,30451799.44
CPA0348,3426,56796292.48
CPA0356,3254,1284575.59
CPA0359,3239,625.5
CPA0364,3202,677856.44
CPA0366,3183,12870993.14
CPA0367,3099,24797.49
CPA0368,3083,8014468.46
CPA0370,3073,814485.78
CPA0372,3032,1012764.97
CPA0374,3018,1597476.84
CPA0394,2787,5062.68
CPA0398,2707,9089013.7
CPA0400,0,0
CPA0404,0,0
CPA0405,2603,881591.36
CPA0414,0,0
CPA0429,2368,4771806.3
CPA0430,2364,9591811.5
CPA0432,2361,5444608.86
CPA0435,0,0
CPA0437,2246,10623993.52
CPA0440,2197,33412413.77
CPA0442,2164,20387886.59
CPA0444,2134,1531054.16
CPA0446,0,0
CPA0448,0,0
CPA0450,2070,480384.6
CPA0453,2058,32963927.37
CPA0455,0,0
CPA0456,1998,40913277.2
CPA0459,1996,3895250.65
CPA0461,1975,2566142.96
CPA0466,1890,816553.5
CPA0467,1876,5485560
CPA0468,1847,320274.13
CPA0469,1847,102766.84
CPA0473,0,0
CPA0475,1807,14499883.6
CPA0477,1795,5170874.12
CPA0483,1743,532105.18
CPA0485,1730,3186685.53
CPA0486,1727,24987554.74
CPA0492,1613,3012221.19
CPA0495,1601,4405485.2
CPA0497,0,0
CPA0499,1542,9810075.29
CPA0501,1539,993340.96
CPA0503,1489,30184570.1
CPA0504,1486,10151619.32
CPA0507,0,0
CPA0509,0,0
CPA0510,1427,3785994.66
CPA0520,1402,3667733.61
CPA0521,1400,2950414.88
CPA0525,1375,4862.72
CPA0526,1371,23085674.4
CPA0527,1367,6432091.7
CPA0528,0,0
CPA0531,1340,0
CPA0533,1332,10009215.66
CPA0534,1328,5971779.98
CPA0537,1312,550862.4
CPA0539,1303,14366064.38
CPA0540,1300,926277.74
CPA0542,0,0
CPA0544,1249,5980841.7
CPA0545,0,0
CPA0546,1231,47510325.48
CPA0548,1206,139042.36
CPA0549,1197,10714768.82
CPA0550,1177,186951.62
CPA0552,0,0
CPA0554,1076,24645855.34
CPA0555,0,0
CPA0560,1023,3703703.77
CPA0562,0,0
CPA0564,0,0
CPA0565,992,1287833.91
CPA0566,0,0
CPA0567,974,105311698.9
CPA0569,964,272106.69
CPA0570,964,11349091.84
CPA0571,964,3789148.36
CPA0572,962,12142580.39
CPA0576,936,12214720.84
CPA0577,931,7147231.7
CPA0579,877,1115986.12
CPA0580,877,2783033.26
CPA0581,867,1423580.1
CPA0582,863,49974.54
CPA0584,853,5705608.92
CPA0586,0,0
CPA0588,843,2118065.67
CPA0589,840,1596022.8
CPA0590,833,234789.42
CPA0591,827,785282.18
CPA0592,820,9133738.65
CPA0593,818,5782769.92
CPA0594,804,6095263.17
CPA0595,784,12239481.88
CPA0597,780,74677.96
CPA0598,779,12301.26
CPA0601,755,1856717.26
CPA0602,751,648932.7
CPA0603,735,59919051.77
CPA0605,0,0
CPA0606,716,9059534.03
CPA0609,716,54025.72
CPA0610,716,2135470.14
CPA0611,716,26738330.8
CPA0612,716,1209570.57
CPA0615,716,0
CPA0616,716,2702964.82
CPA0619,716,75828258.23
CPA0632,0,0
CPA0636,716,16795929.38
CPA0640,0,0
CPA0641,710,1800
CPA0648,0,0
CPA0650,0,0
CPA0656,709,15350.8
CPA0658,709,60592763.4
CPA0659,709,29766226.15
CPA0665,709,13928778.22
CPA0666,706,11743570.86
CPA0667,702,13019.16
CPA0671,698,396743.4
CPA0674,688,847716.19
CPA0676,687,6084193.54
CPA0677,0,0
CPA0678,644,27792.44
CPA0679,640,224400.62
CPA0680,0,0
CPA0681,638,661733.61
CPA0682,637,9165791.21
CPA0684,0,0
CPA0686,623,44936.8
CPA0688,0,0
CPA0689,0,0
CPA0690,603,2139044.36
CPA0691,601,2154167.28
CPA0692,596,1250
CPA0693,595,1267114.01
CPA0694,591,140239.83
CPA0695,591,0
CPA0696,590,5807714.06
CPA0697,590,17439.12
CPA0698,0,0
CPA0699,580,67905.83
CPA0700,576,524549.66
CPA0701,574,225734.28
CPA0702,573,2568708.59
CPA0703,569,6676932.48
CPA0704,568,459060.82
CPA0705,566,14003621.34
CPA0708,554,374875.18
CPA0709,551,4375.48
CPA0712,534,31944.08
CPA0713,533,1068033.02
CPA0714,532,17272.8
CPA0715,528,56211.58
CPA0716,0,0
CPA0717,0,0
CPA0718,518,1979463.64
CPA0719,518,99873456.91
CPA0720,517,0
CPA0721,505,42389.71
CPA0722,0,0
CPA0724,478,1321919.72
CPA0725,0,0
CPA0726,0,0
CPA0727,457,5449300.65
CPA0728,457,568798.34
CPA0729,455,9054046.44
CPA0730,451,5010.8
CPA0731,446,933493.14
CPA0732,0,0
CPA0733,443,4172102.47
CPA0734,442,870308.73
CPA0735,441,65562.74
CPA0736,0,0
CPA0737,422,5436867.9
CPA0738,414,42146.54
CPA0740,0,0
CPA0741,0,0
CPA0742,0,0
CPA0743,357,2172027.28
CPA0745,354,324529.7
CPA0746,349,7655454.56
CPA0747,344,3070570.34
CPA0748,338,1794827.3
CPA0749,337,5879803.33
CPA0750,0,0
CPA0751,0,0
CPA0752,334,1802597.82
CPA0753,0,0
CPA0754,0,0
CPA0755,321,2522130.16
CPA0756,321,3682876.04
CPA0757,308,955261.26
CPA0758,0,0
CPA0759,303,1668772.06
CPA0760,302,1401434.42
CPA0761,0,0
CPA0762,287,430443.48
CPA0763,280,2647908.4
CPA0764,266,2910662.67
CPA0766,243,15424031.78
CPA0767,243,1223945.84
CPA0768,243,874299.11
CPA0770,233,82875.5
CPA0771,220,1870165.16
CPA0772,210,119499.2
CPA0773,205,1103248.9
CPA0775,202,7660988.94
CPA0776,192,763768.64
CPA0778,175,1369620.57
CPA0779,166,450554.68
CPA0780,149,575933.01
CPA0781,0,0
CPA0782,139,7655449.97
CPA0785,126,866448.28
CPB0142,1904,8795145.65
CPB0143,0,0
CPC0003,897,12047563.54
CPC0004,1084,3324736.53
CPC0005,1603,3028875.11
CPC0008,0,0
CPC0009,710,1800
CPD0008,1998,12474163.57
CPE0001,4291,42272.86
CPE0003,4291,6336310.5
CPE0024,4291,13405957.36
CPE0028,4291,5431041.37
CPE0054,4142,2618689.78
CPE0060,3793,9617874.3
CPE0063,3561,39204863.5
CPE0064,3401,3927602.42
CPE0072,0,0
CPE0074,0,0
CPE0084,1987,5375.7
CPE0288,1420,10205.92
CPE0289,1308,1498698.21
CPE0290,0,0
CPE0300,1020,3389482
CPE0301,1017,128474.88
CPE0302,975,5202363.29
CPE0307,0,0
CPE0308,719,701568.96
CPE0310,710,38267.88
CPE0316,716,1518288.12
CPE0319,702,8502.38
CPE0321,696,282390.9
CPE0324,0,0
CPE0326,504,6400549.48
CPE0327,500,3483511.65
CPE0329,455,1507066.68
CPE0330,0,0
CPE0331,0,0
CPE0332,316,4065.66
CPE0333,309,1157942.84
CPE0334,307,6173313.18
CPE0335,0,0
CPE0336,287,373395.82
CPE0337,273,5559552.25
CPE0338,258,648.84
CPE0340,209,1218821.04
CPE0341,195,128236.78
CPE0343,156,706700.72
CPF0001,0,0
CPG0005,1248,6043286.41
CPG0008,309,8515751.34
CPG0009,0,0
CPH0015,3986,236772.05
CPH0021,2865,1026473.65
CPH0026,2430,23986373.7
CPH0039,749,1465744.35
CPH0040,716,1719681.62
CPH0044,449,294119.48
CPH0045,397,3753846.66
CPH0046,391,194406.7
CPH0047,296,796777.58
CPH0048,211,271222.8
CPH0049,188,4223283
CPH0050,184,2708235.39
CPI0017,4291,9723919.72
CPI0028,4291,855630.45
CPI0037,4291,704248.52
CPI0038,4269,5542593.6
CPI0045,3628,1003406.96
CPI0053,2724,15435767.2
CPI0054,2315,3454950.59
CPI0056,1090,6766529.74
CPI0104,2636,110053.06
CPI0109,0,0
CPI0112,903,27318659.36
CPI0113,870,3919771.33
CPI0115,716,1086195.38
CPI0117,0,0
CPI0122,716,17401846.97
CPI0125,709,3135593.22
CPI0130,0,0
CPI0131,0,0
CPI0132,386,486424.71
CPI0136,0,0
CPI0137,202,1048644.79
CPI0138,190,1344526.55
CPI0139,175,252932.22
CPI0140,169,2484092.56
CPJ0002,1361,136603.38
CPK0003,0,0
CPK0004,4291,18069823.05
CPK0005,4291,35851201.18
CPK0013,4291,14793034.35
CPK0022,2814,158483.88
CPK0023,0,0
CPK0026,1487,2549200.62
CPK0027,1452,13922326.53
CPK0029,1410,658870.85
CPK0031,1002,11794510.02
CPK0032,0,0
CPK0036,624,4226780.3
CPK0038,308,15690871.37
CPK0039,180,300781.35
CPL0002,799,2519228.9
CPL0003,0,0
CPL0008,0,0
CPL0020,0,0
CPL0025,1666,2957972.91
CPL0027,756,173815
CPL0038,982,11947.74
CPL0040,0,0
CPL0043,141,226953.97
CPM0007,0,0
CPM0008,2217,5887011.72
CPM0021,1331,10820638.86
CPM0022,1265,378532.14
CPM0027,510,127913.56
CPM0028,267,468.74
CPN0001,4291,5078238.64
CPN0007,3320,1853117.17
CPN0012,141,1493362.64
CPN0101,4263,1571895.92
CPO0002,4291,460762.73
CPO0015,4291,11892727.17
CPO0024,4291,4760633.46
CPO0032,4291,4970403.98
CPO0040,4291,47566477.7
CPO0042,4291,393304.44
CPO0063,3155,20296553.01
CPO0071,4291,5228040.73
CPO0092,4291,922713.6
CPO0094,4291,1766090.53
CPO0113,4291,22092532.4
CPO0140,4291,1135631.74
CPO0147,4291,14327016.78
CPO0151,4208,859592.09
CPO0154,4187,277077.33
CPO0160,4123,921062.83
CPO0166,0,0
CPO0169,4011,9631100.57
CPO0174,3948,190555.82
CPO0188,3548,6197187.08
CPO0193,3457,8031969.54
CPO0194,3456,2811969.56
CPO0200,0,0
CPO0203,0,0
CPO0209,3017,756971.48
CPO0216,2920,48344.1
CPO0218,2900,533437.4
CPO0220,2882,11341737.79
CPO0221,2858,1280144.7
CPO0222,0,0
CPO0223,2834,2676400.24
CPO0224,0,0
CPO0226,2819,1209076.3
CPO0228,2760,10850947.87
CPO0232,0,0
CPO0233,2642,3975182.79
CPO0234,0,0
CPO0236,2572,9914.18
CPO0246,0,0
CPO0248,2073,0
CPO0252,2000,16159024.12
CPO0259,1823,20968446.77
CPO0260,1814,8749450.7
CPO0265,1609,16636973.59
CPO0268,1512,2583191.48
CPO0270,1427,2147446.57
CPO0271,1419,6707460.52
CPO0280,0,0
CPO0290,0,0
CPO0292,1388,1222062.38
CPO0293,1374,32702.76
CPO0297,1304,15910229.35
CPO0298,0,0
CPO0300,1283,6024631.67
CPO0301,1270,3777740.04
CPO0302,1258,10166539.63
CPO0303,1241,972753.56
CPO0304,1207,1320545.07
CPO0310,1119,26238.41
CPO0311,0,0
CPO0313,1009,3956790.21
CPO0315,0,0
CPO0317,0,0
CPO0318,960,329062.1
CPO0322,0,0
CPO0325,875,3942586.11
CPO0326,846,10038265.52
CPO0327,843,43595.72
CPO0329,810,615196.67
CPO0332,770,219188.96
CPO0333,735,7037406.14
CPO0335,716,77612605.61
CPO0339,716,1785931.4
CPO0345,710,10116.46
CPO0350,716,1374965.51
CPO0351,716,7627154.28
CPO0353,696,4193109.14
CPO0355,629,1638666.58
CPO0358,598,2634.94
CPO0359,590,7271698.71
CPO0361,0,0
CPO0362,555,31295.82
CPO0363,547,582185.66
CPO0364,489,1132366.88
CPO0365,485,8429779.68
CPO0366,461,3018566.21
CPO0368,393,7582640.25
CPO0369,391,49042.76
CPO0371,370,17606080.12
CPO0372,365,122264.08
CPO0373,0,0
CPO0375,353,2051312.2
CPO0376,350,13783207.82
CPO0377,0,0
CPO0378,303,3148317.74
CPO0379,299,2542809.16
CPO0380,286,6532.36
CPO0381,273,2800696.47
CPO0382,261,921444.21
CPO0384,248,1296680.3
CPO0385,0,0
CPO0387,234,529030.34
CPO0388,0,0
CPO0389,202,445795.24
CPO0390,187,731995
CPO0391,169,459418.67
CPO0392,114,1331623.18
CPO0395,111,1048711.36
CPP0010,3580,141768007.6
CPP0017,1728,1540448.02
CPP0018,0,0
CPP0019,366,761588.1
CPR0007,4291,33078678.65
CPR0011,0,0
CPR0013,0,0
CPR0017,4291,18856657.09
CPR0020,4291,12680913.43
CPR0041,4291,2971009.82
CPR0052,4291,3607613.83
CPR0066,4291,602097.48
CPR0068,4291,36350735.83
CPR0084,4291,21864141.5
CPR0108,4291,822591.18
CPR0120,4291,5788068.15
CPR0125,4291,19578772.98
CPR0171,4291,1539495.16
CPR0178,4291,66617.34
CPR0185,4291,13283695.77
CPR0211,4291,922559
CPR0214,4291,2722891.2
CPR0227,4291,27219342.03
CPR0234,0,0
CPR0239,4291,5470163.16
CPR0243,3976,805808.42
CPR0263,4291,2546089.3
CPR0277,4291,1834747.74
CPR0279,4291,13692316.68
CPR0283,4291,35962.8
CPR0285,4291,860933.64
CPR0289,4291,126145.84
CPR0296,4290,22870849.94
CPR0301,4228,2703664.6
CPR0308,0,0
CPR0609,4139,67007.54
CPR0624,4014,42960167.53
CPR0627,4007,3707050.58
CPR0628,4005,15505935.98
CPR0629,4003,26718441.59
CPR0630,3999,0
CPR0636,3928,126789533.5
CPR0641,3885,0
CPR0645,3856,246736.45
CPR0654,3761,530816.58
CPR0661,0,0
CPR0666,3500,21735638.04
CPR0669,3435,312083.86
CPR0672,3344,10112776.8
CPR0683,3143,801947.06
CPR0684,3123,9419184.56
CPR0689,3061,12998326.62
CPR0692,0,0
CPR0694,2999,1316255.36
CPR0702,0,0
CPR0703,2890,912069.5
CPR0708,2851,1072345.92
CPR0712,2789,1071260.68
CPR0716,2712,2875.48
CPR0722,2614,772150.62
CPR0724,2592,7882047.51
CPR0726,2553,3851186.34
CPR0727,2546,1279602.23
CPR0729,2535,383630.47
CPR0734,2464,1565481.79
CPR0735,2458,15953852.78
CPR0738,2399,3448507.4
CPR0739,2393,3805.87
CPR0745,2358,22528433.47
CPR0753,2184,5059790.62
CPR0754,0,0
CPR0762,2151,856873.7
CPR0763,2149,12168095.5
CPR0764,2120,21843474.2
CPR0769,2007,34134510.89
CPR0774,1976,30753435.58
CPR0775,1970,2733750.69
CPR0776,1968,12843845.66
CPR0782,1927,1069477.75
CPR0786,1877,1846683.84
CPR0787,1877,17201891.72
CPR0790,1821,977482.54
CPR0794,0,0
CPR0795,1772,5055569.72
CPR0796,1759,780331.9
CPR0797,1745,5413989.8
CPR0802,1671,631202.68
CPR0807,0,0
CPR0808,1526,0
CPR0809,1512,20823530.79
CPR0811,1472,196334137.4
CPR0813,1459,3421765.63
CPR0815,1444,20233636.73
CPR0816,1442,9581989.51
CPR0817,1441,0
CPR0847,1396,23169384.59
CPR0849,0,0
CPR0851,1345,0
CPR0856,1301,677993.56
CPR0857,1296,336333.22
CPR0861,1237,5259801.93
CPR0863,1191,11244259.38
CPR0866,1183,6637414.67
CPR0868,1163,1554213.33
CPR0869,1162,87222.63
CPR0870,1161,0
CPR0872,1130,556537.15
CPR0873,0,0
CPR0875,1118,1482976.41
CPR0877,1109,18900208.78
CPR0878,0,0
CPR0879,1087,1439959.02
CPR0880,1079,1146553.88
CPR0883,0,0
CPR0884,0,0
CPR0885,1052,5970.82
CPR0887,1035,2596913.15
CPR0889,1025,965149.28
CPR0890,0,0
CPR0891,1023,892562.17
CPR0892,1011,552589.02
CPR0893,995,7473894.74
CPR0894,0,0
CPR0896,983,171070.1
CPR0897,982,1980829.69
CPR0899,946,16237855.88
CPR0900,940,1156146.66
CPR0902,927,3728046.4
CPR0903,917,178784.56
CPR0905,0,0
CPR0910,843,693295.9
CPR0911,842,13037817.7
CPR0912,811,1116064.28
CPR0913,800,5531.5
CPR0917,721,100688.5
CPR0922,715,20969052.64
CPR0923,715,1086154.57
CPR0924,715,2284210.44
CPR0927,715,11096276.07
CPR0928,715,10682944.76
CPR0929,715,2496687.64
CPR0931,0,0
CPR0934,0,0
CPR0943,715,261753255.1
CPR0945,0,0
CPR0947,715,1955790.46
CPR0954,715,69018621.17
CPR0958,0,0
CPR0962,710,15552.2
CPR0963,710,7152.86
CPR0964,710,13093.04
CPR0968,710,782.8
CPR0975,702,8708042.8
CPR0976,687,10438710.52
CPR0978,674,12311.88
CPR0979,673,49667.76
CPR0980,668,915.3
CPR0981,667,-0.06
CPR0983,659,0
CPR0984,644,0
CPR0985,642,159498.46
CPR0986,0,0
CPR0988,614,1199585.62
CPR0989,603,1896543.12
CPR0990,601,4174467.58
CPR0991,590,41139.74
CPR0992,0,0
CPR0993,587,12817.94
CPR0994,577,9009796.35
CPR0995,0,0
CPR0996,0,0
CPR0997,554,1027562.8
CPR0998,0,0
CPR0999,551,90705.1
CPR1000,535,6696694.13
CPR1002,534,5829514.55
CPR1003,533,1485574.69
CPR1004,524,2651440.44
CPR1005,513,4046.72
CPR1006,512,190214.06
CPR1007,506,7143959.66
CPR1008,505,3386061.48
CPR1009,500,3913039.14
CPR1010,0,0
CPR1012,491,5535394.44
CPR1013,490,811610.23
CPR1014,490,2127962.19
CPR1015,490,680023.22
CPR1016,0,0
CPR1018,0,0
CPR1019,477,2570212.76
CPR1021,468,6526034.94
CPR1022,455,2650
CPR1025,442,1307747.88
CPR1026,432,41674.54
CPR1027,0,0
CPR1029,0,0
CPR1030,400,114384.87
CPR1031,400,0
CPR1032,0,0
CPR1033,0,0
CPR1034,392,4263845.71
CPR1035,0,0
CPR1036,378,10165.76
CPR1037,370,12045124.74
CPR1039,354,2660433.34
CPR1040,354,149872.94
CPR1041,0,0
CPR1042,353,9822696.72
CPR1043,342,12160500.62
CPR1044,339,1902894.33
CPR1045,335,845413.4
CPR1046,334,9395673.8
CPR1047,331,405092.12
CPR1048,0,0
CPR1049,321,1908024.2
CPR1051,0,0
CPR1052,310,18486498.02
CPR1055,294,964729.88
CPR1056,279,507378.11
CPR1058,275,0
CPR1059,273,110732.22
CPR1060,271,6590232.44
CPR1061,0,0
CPR1062,251,124822.85
CPR1063,238,16802.98
CPR1064,236,2533489.92
CPR1065,233,1900617.04
CPR1066,230,1917127.66
CPR1067,227,71610.2
CPR1068,226,19275.22
CPR1069,225,30467.9
CPR1070,211,550498.36
CPR1071,203,582637.5
CPR1072,0,0
CPR1073,202,3275148.58
CPR1075,180,1880332.54
CPR1076,171,1461688.5
CPR1077,169,1155698.92
CPR1078,0,0
CPR1079,167,21093.74
